,full_path,filename,project_species,code,new_filename
2745,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-12-08_12080869.JPG,146764_2018-12-08_12080869.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-12-08_12080869_dy.JPG
2746,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-13_09130018.JPG,146764_2018-09-13_09130018.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-13_09130018_dy.JPG
2747,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-12-14_12140012.JPG,131067_2018-12-14_12140012.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-12-14_12140012_dy.JPG
2748,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-13_10130352.JPG,146764_2018-10-13_10130352.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-13_10130352_dy.JPG
2749,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/128101_2018-09-08_09080028.JPG,128101_2018-09-08_09080028.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,128101_2018-09-08_09080028_dy.JPG
2750,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-12-07_12070826.JPG,146764_2018-12-07_12070826.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-12-07_12070826_dy.JPG
2751,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-12_10120270.JPG,081090_2018-10-12_10120270.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-12_10120270_dy.JPG
2752,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/129276_2018-10-11_10110275.JPG,129276_2018-10-11_10110275.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,129276_2018-10-11_10110275_dy.JPG
2753,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-13_09130033.JPG,146764_2018-09-13_09130033.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-13_09130033_dy.JPG
2754,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-14_09140064.JPG,146764_2018-09-14_09140064.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-14_09140064_dy.JPG
2755,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-12-14_12140024.JPG,131067_2018-12-14_12140024.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-12-14_12140024_dy.JPG
2756,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/129276_2018-10-15_10150596.JPG,129276_2018-10-15_10150596.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,129276_2018-10-15_10150596_dy.JPG
2757,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-10_10100020.JPG,081090_2018-10-10_10100020.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-10_10100020_dy.JPG
2758,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-28_10280242.JPG,150801_2018-10-28_10280242.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-28_10280242_dy.JPG
2759,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100083.JPG,150801_2018-10-10_10100083.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100083_dy.JPG
2760,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/124031_2018-11-25_11250046.JPG,124031_2018-11-25_11250046.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,124031_2018-11-25_11250046_dy.JPG
2761,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-13_10130202.JPG,150801_2018-10-13_10130202.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-13_10130202_dy.JPG
2762,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-11-07_11070455.JPG,081090_2018-11-07_11070455.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-11-07_11070455_dy.JPG
2763,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/124031_2018-11-25_11250045.JPG,124031_2018-11-25_11250045.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,124031_2018-11-25_11250045_dy.JPG
2764,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100134.JPG,150801_2018-10-10_10100134.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100134_dy.JPG
2765,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-03_10030208.JPG,081090_2018-10-03_10030208.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-03_10030208_dy.JPG
2766,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/124031_2018-11-25_11250031.JPG,124031_2018-11-25_11250031.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,124031_2018-11-25_11250031_dy.JPG
2767,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-12-15_12150043.JPG,131067_2018-12-15_12150043.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-12-15_12150043_dy.JPG
2768,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100133.JPG,150801_2018-10-10_10100133.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100133_dy.JPG
2769,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-12-14_12140508.JPG,150801_2018-12-14_12140508.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-12-14_12140508_dy.JPG
2770,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-14_10140408.JPG,146764_2018-10-14_10140408.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-14_10140408_dy.JPG
2771,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-13_09130025.JPG,146764_2018-09-13_09130025.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-13_09130025_dy.JPG
2772,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-12-20_12200058.JPG,131067_2018-12-20_12200058.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-12-20_12200058_dy.JPG
2773,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-13_10130393.JPG,146764_2018-10-13_10130393.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-13_10130393_dy.JPG
2774,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-03_10030214.JPG,081090_2018-10-03_10030214.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-03_10030214_dy.JPG
2775,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100058.JPG,150801_2018-10-10_10100058.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100058_dy.JPG
2776,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-12-14_12140512.JPG,150801_2018-12-14_12140512.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-12-14_12140512_dy.JPG
2777,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-16_10160426.JPG,081090_2018-10-16_10160426.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-16_10160426_dy.JPG
2778,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-09-28_09280239.JPG,081090_2018-09-28_09280239.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-09-28_09280239_dy.JPG
2779,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-13_10130336.JPG,146764_2018-10-13_10130336.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-13_10130336_dy.JPG
2780,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-12-14_12140521.JPG,150801_2018-12-14_12140521.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-12-14_12140521_dy.JPG
2781,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-16_10160425.JPG,081090_2018-10-16_10160425.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-16_10160425_dy.JPG
2782,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-09-28_09280237.JPG,081090_2018-09-28_09280237.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-09-28_09280237_dy.JPG
2783,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100178.JPG,150801_2018-10-10_10100178.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100178_dy.JPG
2784,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-13_10130399.JPG,081090_2018-10-13_10130399.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-13_10130399_dy.JPG
2785,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-14_09140070.JPG,146764_2018-09-14_09140070.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-14_09140070_dy.JPG
2786,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-12_10120242.JPG,081090_2018-10-12_10120242.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-12_10120242_dy.JPG
2787,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-14_10140426.JPG,146764_2018-10-14_10140426.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-14_10140426_dy.JPG
2788,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-14_10140452.JPG,146764_2018-10-14_10140452.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-14_10140452_dy.JPG
2789,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-14_10140419.JPG,146764_2018-10-14_10140419.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-14_10140419_dy.JPG
2790,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-10_10100009.JPG,081090_2018-10-10_10100009.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-10_10100009_dy.JPG
2791,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100057.JPG,150801_2018-10-10_10100057.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100057_dy.JPG
2792,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-03_10030217.JPG,081090_2018-10-03_10030217.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-03_10030217_dy.JPG
2793,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-14_09140060.JPG,146764_2018-09-14_09140060.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-14_09140060_dy.JPG
2794,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100160.JPG,150801_2018-10-10_10100160.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100160_dy.JPG
2795,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-13_10130379.JPG,146764_2018-10-13_10130379.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-13_10130379_dy.JPG
2796,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/129276_2018-10-09_10090040.JPG,129276_2018-10-09_10090040.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,129276_2018-10-09_10090040_dy.JPG
2797,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100149.JPG,150801_2018-10-10_10100149.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100149_dy.JPG
2798,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-13_10130199.JPG,150801_2018-10-13_10130199.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-13_10130199_dy.JPG
2799,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-12-15_12150913.JPG,146764_2018-12-15_12150913.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-12-15_12150913_dy.JPG
2800,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-12-14_12140552.JPG,150801_2018-12-14_12140552.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-12-14_12140552_dy.JPG
2801,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/129276_2018-10-09_10090048.JPG,129276_2018-10-09_10090048.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,129276_2018-10-09_10090048_dy.JPG
2802,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-13_10130387.JPG,146764_2018-10-13_10130387.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-13_10130387_dy.JPG
2803,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100089.JPG,150801_2018-10-10_10100089.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100089_dy.JPG
2804,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-11-16_11160075.JPG,131067_2018-11-16_11160075.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-11-16_11160075_dy.JPG
2805,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100182.JPG,150801_2018-10-10_10100182.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100182_dy.JPG
2806,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100124.JPG,150801_2018-10-10_10100124.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100124_dy.JPG
2807,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100092.JPG,150801_2018-10-10_10100092.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100092_dy.JPG
2808,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/129276_2018-10-09_10090036.JPG,129276_2018-10-09_10090036.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,129276_2018-10-09_10090036_dy.JPG
2809,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-12-30_12300065.JPG,146764_2018-12-30_12300065.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-12-30_12300065_dy.JPG
2810,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-13_10130378.JPG,146764_2018-10-13_10130378.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-13_10130378_dy.JPG
2811,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-11-06_11060289.JPG,150801_2018-11-06_11060289.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-11-06_11060289_dy.JPG
2812,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-12-14_12140502.JPG,150801_2018-12-14_12140502.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-12-14_12140502_dy.JPG
2813,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-12-14_12140496.JPG,150801_2018-12-14_12140496.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-12-14_12140496_dy.JPG
2814,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-11-12_11120054.JPG,131067_2018-11-12_11120054.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-11-12_11120054_dy.JPG
2815,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-10_10100054.JPG,081090_2018-10-10_10100054.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-10_10100054_dy.JPG
2816,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-13_10130392.JPG,081090_2018-10-13_10130392.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-13_10130392_dy.JPG
2817,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-09-28_09280225.JPG,081090_2018-09-28_09280225.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-09-28_09280225_dy.JPG
2818,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/128101_2018-09-08_09080045.JPG,128101_2018-09-08_09080045.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,128101_2018-09-08_09080045_dy.JPG
2819,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/128101_2018-09-08_09080037.JPG,128101_2018-09-08_09080037.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,128101_2018-09-08_09080037_dy.JPG
2820,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-11-14_11140824.JPG,146764_2018-11-14_11140824.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-11-14_11140824_dy.JPG
2821,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-12-19_12190052.JPG,131067_2018-12-19_12190052.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-12-19_12190052_dy.JPG
2822,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-03_10030224.JPG,081090_2018-10-03_10030224.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-03_10030224_dy.JPG
2823,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-14_10140427.JPG,146764_2018-10-14_10140427.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-14_10140427_dy.JPG
2824,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-11-06_11060299.JPG,150801_2018-11-06_11060299.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-11-06_11060299_dy.JPG
2825,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-13_09130011.JPG,146764_2018-09-13_09130011.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-13_09130011_dy.JPG
2826,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-28_10280235.JPG,150801_2018-10-28_10280235.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-28_10280235_dy.JPG
2827,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-12-14_12140506.JPG,150801_2018-12-14_12140506.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-12-14_12140506_dy.JPG
2828,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-29_09290406.JPG,146764_2018-09-29_09290406.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-29_09290406_dy.JPG
2829,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/128101_2018-09-08_09080014.JPG,128101_2018-09-08_09080014.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,128101_2018-09-08_09080014_dy.JPG
2830,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-14_10140433.JPG,146764_2018-10-14_10140433.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-14_10140433_dy.JPG
2831,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-12-22_12220066.JPG,131067_2018-12-22_12220066.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-12-22_12220066_dy.JPG
2832,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/129276_2018-10-11_10110270.JPG,129276_2018-10-11_10110270.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,129276_2018-10-11_10110270_dy.JPG
2833,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-12_10120263.JPG,081090_2018-10-12_10120263.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-12_10120263_dy.JPG
2834,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-13_10130354.JPG,146764_2018-10-13_10130354.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-13_10130354_dy.JPG
2835,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-10-13_10130340.JPG,146764_2018-10-13_10130340.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-10-13_10130340_dy.JPG
2836,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/131067_2018-12-24_12240070.JPG,131067_2018-12-24_12240070.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,131067_2018-12-24_12240070_dy.JPG
2837,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-12-07_12070812.JPG,146764_2018-12-07_12070812.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-12-07_12070812_dy.JPG
2838,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/129276_2018-10-09_10090057.JPG,129276_2018-10-09_10090057.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,129276_2018-10-09_10090057_dy.JPG
2839,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100072.JPG,150801_2018-10-10_10100072.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100072_dy.JPG
2840,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/081090_2018-10-03_10030225.JPG,081090_2018-10-03_10030225.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,081090_2018-10-03_10030225_dy.JPG
2841,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-11-06_11060287.JPG,150801_2018-11-06_11060287.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-11-06_11060287_dy.JPG
2842,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/129276_2018-10-11_10110277.JPG,129276_2018-10-11_10110277.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,129276_2018-10-11_10110277_dy.JPG
2843,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/146764_2018-09-30_09300431.JPG,146764_2018-09-30_09300431.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,146764_2018-09-30_09300431_dy.JPG
2844,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100096.JPG,150801_2018-10-10_10100096.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100096_dy.JPG
2845,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-12-14_12140531.JPG,150801_2018-12-14_12140531.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-12-14_12140531_dy.JPG
2846,/mnt/ssd-cluster/cara/data/HJA_MARIE/HJA_MARIE_SpottedSkunk/images/150801_2018-10-10_10100138.JPG,150801_2018-10-10_10100138.JPG,HJA_MARIE/HJA_MARIE_SpottedSkunk,dy,150801_2018-10-10_10100138_dy.JPG
